course,off_time,race_name,pattern,distance_round,race_class,age_band,rating_band,prize,field_size,name,age,sex,number,draw,trainer,jockey,headgear,headgear_first,lbs,ofr,rpr,ts,last_run,form,comment,spotlight,quotes,stable_tour,trainer_rtf,stats_trainer_last_14_wins_pct,course_id,damsire_region,horse_id,jockey_allowance,trainer_location,owner_id,dam,stats_horse_distance,stats_jockey_last_14_wins,silk_path,region,sire_id,stats_jockey_ovr_profit,date,href,stats_jockey_last_14_profit,trainer_14_days_runs,race_type,gelding_first_time,breeder_id,going,damsire_id,distance_f,handicap,trainer_14_days_percent,claim,sire,non_runner,distance,dam_id,distance_y,surface,stats_trainer_ovr_wins_pct,sire_region,stats_trainer_last_14_runs,stats_horse_course,prev_owners,wind_surgery_second,wind_surgery_first,profile,stats_trainer_ovr_runs,prev_trainers,sex_code,stats_jockey_ovr_wins_pct,stats_jockey_last_14_runs,stats_trainer_last_14_profit,breeder,stats_jockey_ovr_wins,dam_region,owner,jockey_id,stats_trainer_ovr_profit,stats_jockey_ovr_runs,stats_jockey_last_14_wins_pct,silk_url,dob,colour,medical,reserve,stats_trainer_last_14_wins,stats_trainer_ovr_wins,race_id,stats_horse_going,trainer_14_days_wins,trainer_id,course_detail,damsire
Hexham,14:30,Anthony Woods Electrical Lightning Bolt Handicap Chase (GBB Race),,1m7½f,4,5yo+,0-110,"£6,786",13,Kicksaftersix,10,gelding,11,,Martin Todhunter,Ryan Mania,,False,150,92,113,83,9,1-1166,,,,,50,0%,25,IRE,3324889,,"Orton, Cumbria",286881,Astalanda,"{'runs': '9', 'wins': '1'}",1,,IRE,603566,+8.38,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915318,-8.25,4,Chase,False,1054199,Good To Soft,501143,15.5,True,0,,Scorpion,False,1m7f133y,608182,3433,Turf,13%,IRE,2,"{'runs': '11', 'wins': '4'}",The Spero Partnership Ltd (2022-10-14),False,False,3324889/kicksaftersix,56,"[{'trainer': 'Warren Greatrex', 'trainer_id': 22011, 'change_date': '2022-10-14'}]",G,11%,12,-2.00,Martin McDermott,10,FR,Coniston Old Men Syndicate,86359,-21.38,91,8%,,2016-05-22,B,"[{'date': '2022-11-25', 'type': 'Wind Surgery'}]",False,0,7,915318,"{'runs': '7', 'wins': '1'}",0,9693,,Sendawar
Hexham,14:30,Anthony Woods Electrical Lightning Bolt Handicap Chase (GBB Race),,1m7½f,4,5yo+,0-110,"£6,786",13,Nonbinding,9,gelding,12,,Victor Thompson,James Best,p,False,143,85,99,56,12,P/PP-4,,,"2022-09-17 | Nonbinding | 3526804 | Bar One Racing Bet In-Play Maiden Hurdle (Div II) | 821841 | Navan | 193 | 16 | 3470 | We fancied Nonbinding in Downpatrick and he just got wiped out of it. Davy (Russell) was happy with him there today. He probably wants further and he's a big chaser. He jumped well today - Gordon Elliott, trainer.",Nonbinding | 3526804 | I fancied him big time for the Land Rover Bumper last season but he burst blood vessels. He's back going well and looks a lot stronger. We'll start him off in three or four weeks all being well. 15-11-21,0,0%,25,USA,3526804,,"Alnwick, Northumbria",468,Mirazur,"{'runs': '9', 'wins': '2'}",0,,IRE,480864,-1.00,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915318,-19.00,3,Chase,False,18311,Good To Soft,300966,15.5,True,0,,Kalanisi,False,1m7f133y,676958,3433,Turf,5%,IRE,3,"{'runs': '1', 'wins': '0'}",Alymer Stud (2024-03-16),False,False,3526804/nonbinding,42,"[{'trainer': 'Gordon Elliott', 'trainer_id': 18145, 'change_date': '2024-03-08'}, {'trainer': 'Mrs Denise Foster', 'trainer_id': 12900, 'change_date': '2021-09-14'}]",G,0%,19,-3.00,Kenneth Parkhill,0,IRE,V Thompson,91230,-24.50,1,0%,,2017-04-06,B,[],False,0,2,915318,"{'runs': '2', 'wins': '1'}",0,24960,,Good Thyne
Hexham,14:30,Anthony Woods Electrical Lightning Bolt Handicap Chase (GBB Race),,1m7½f,4,5yo+,0-110,"£6,786",13,Elusive Warrior,6,gelding,13,,Sandy Thomson,William Maggs,ht,False,142,84,108,70,12,7034P3,,,,,40,20%,25,USA,6635768,3,"Lambden, Berwicks",370663,Powhatan Squaw,"{'runs': '4', 'wins': '0'}",1,,IRE,737740,-12.00,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915318,-9.00,5,Chase,False,1115902,Good To Soft,21738,15.5,True,20,3,Elusive Pimpernel,False,1m7f133y,1426305,3433,Turf,8%,USA,5,"{'runs': '1', 'wins': '0'}",S McMillan M Gabellone P Thompson (2026-04-07)||Mrs A M Thomson (2024-10-26),False,False,6635768/elusive-warrior,66,[],G,4%,11,-2.25,Mrs Anne Doyle,1,IRE,Elusive Warrior Partnership,101507,-25.38,25,9%,,2020-04-27,BR,"[{'date': '2026-01-14', 'type': 'Wind Surgery'}]",False,1,5,915318,"{'runs': '4', 'wins': '0'}",1,4471,,Soviet Star
Hexham,15:00,Horslyx-For Horse's Health & Welfare Mares' Handicap Hurdle,,2m,4,4yo+,0-110,"£5,756",8,Dees Getaway,6,mare,1,,George Bewley,Edward Austin,t,False,168,105,103,90,19,P15001,,,,,28.57,0%,25,GB,5829463,5,"Colby, Cumbria",199539,Chiltern Hills,"{'runs': '8', 'wins': '2'}",0,,IRE,657490,+10.50,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915319,-5.00,7,Hurdle,False,18311,Good To Soft,75837,16,True,0,5,Getaway,False,2m48y,809864,3568,Turf,10%,GER,7,"{'runs': '2', 'wins': '1'}",David LEstrange & J P Dempsey (2025-08-21)||David LEstrange (2025-05-26),False,False,5829463/dees-getaway,164,"[{'trainer': 'J P Dempsey', 'trainer_id': 16342, 'change_date': '2025-08-21'}]",M,5%,5,-7.00,Kenneth Parkhill,3,IRE,Southdean Racing Club,94305,-9.63,59,0%,,2020-04-09,B,[],False,0,16,915319,"{'runs': '2', 'wins': '0'}",0,6351,,Beneficial
Hexham,15:00,Horslyx-For Horse's Health & Welfare Mares' Handicap Hurdle,,2m,4,4yo+,0-110,"£5,756",8,Gintime,6,mare,2,,Nicky Richards,Danny McMenamin,,False,167,104,105,89,23,4-4195,,,,,88.89,89%,25,GER,6858006,,"Greystoke, Cumbria",354459,Irish Lass,"{'runs': '7', 'wins': '1'}",10,,IRE,660604,-5.82,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915319,-3.65,9,Hurdle,False,1040545,Good To Soft,657490,16,True,89,,Mount Nelson,False,2m48y,1552032,3568,Turf,20%,GB,9,"{'runs': '1', 'wins': '0'}",,False,False,6858006/gintime,92,[],M,16%,32,+15.52,Michael Whitty,26,IRE,JB Racing,97855,-18.63,160,31%,,2020-02-21,B,[],False,8,18,915319,"{'runs': '4', 'wins': '1'}",8,13176,,Getaway
Hexham,15:00,Horslyx-For Horse's Health & Welfare Mares' Handicap Hurdle,,2m,4,4yo+,0-110,"£5,756",8,Roses Dart,5,mare,3,,Michael & David Easterby,Jamie Hamilton,t,False,164,101,105,78,29,3-6071,,,,,26.32,0%,25,FR,6796762,,"Sheriff Hutton, N Yorks",353325,Pepite Rose,"{'runs': '4', 'wins': '0'}",3,,GB,851053,-84.46,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915319,+293.00,19,Hurdle,False,1078343,Good To Soft,600105,16,True,5,,Dartmouth,False,2m48y,754741,3568,Turf,14%,GB,2,"{'runs': '0', 'wins': '0'}",Falcons Line Ltd (2024-12-26),False,False,6796762/roses-dart,7,[],M,12%,18,-2.00,Falcons Line Ltd,20,FR,Falcon Line Racing,90517,-5.39,172,17%,,2021-03-27,BR,[],False,0,1,915319,"{'runs': '1', 'wins': '1'}",1,38543,,Bonbon Rose
Hexham,15:00,Horslyx-For Horse's Health & Welfare Mares' Handicap Hurdle,,2m,4,4yo+,0-110,"£5,756",8,Shes Notjoeking,6,mare,4,,Lucinda Russell & Michael Scudamore,Conner McCann,,False,163,100,105,99,38,443413,,,"2024-04-22 | Shes Notjoeking | 5447344 | Tay Valley Chasers Patrick Crofts Memorial Junior ""National Hunt"" Hurdle (GBB Race) | 864246 | Hexham | 25 | 16 | 3568 | She's tough, she's very very tough. She's Notjoeking isn't very big but she's got a heart. She had a look coming down to the last which didn't help me. If she'd maybe galloped down to that  I think she'd have won a bit more comfortably - Patrick Wadge, jockey, speaking to Sky Sports Racing.",,33.33,8%,25,GB,5447344,7,"Milnathort, Perth & Kinross",350237,Miss Joeking,"{'runs': '6', 'wins': '2'}",0,,GB,533451,-3.00,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915319,-1.00,15,Hurdle,False,1132837,Good To Soft,582554,16,True,7,7,Milan,False,2m48y,879723,3568,Turf,19%,GB,13,"{'runs': '2', 'wins': '1'}",Tay Valley Chasers Racing Club (2024-10-07)||Miss Lucinda V Russell (2024-04-16),False,False,5447344/shes-notjoeking,31,"[{'trainer': 'Lucinda Russell', 'trainer_id': 6990, 'change_date': '2025-09-11'}]",M,14%,1,-10.60,Lucinda V Russell,1,IRE,The Jokers,100908,-15.04,7,0%,,2020-04-23,B,[],False,1,6,915319,"{'runs': '6', 'wins': '2'}",1,42490,,Alkaadhem
Hexham,15:00,Horslyx-For Horse's Health & Welfare Mares' Handicap Hurdle,,2m,4,4yo+,0-110,"£5,756",8,Theirshegoes,9,mare,5,,Sandy Thomson,Patrick Wadge,p,False,158,95,106,89,11,329F84,,,,"Theirshegoes | 4795997 | She's tiny but she's won a couple of races. She'll keep running in those types of races because of her size. She needs everything to fall into place. Two and a half miles round Musselburgh seemed to suit her well, whereas 2m at Kelso is probably a bit sharp. She's having a bit of a break now and will come back for the spring and summer. 22-01-25",40,20%,25,GB,4795997,,"Lambden, Berwicks",5336,Betty Scott,"{'runs': '6', 'wins': '1'}",0,,IRE,589098,-32.84,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915319,-7.00,5,Hurdle,False,1129428,Good To Soft,87715,16,True,20,,Court Cave,False,2m48y,4796004,3568,Turf,8%,IRE,5,"{'runs': '0', 'wins': '0'}",Cakemuir Racing (2024-09-30)||Midnight Racing Club (2024-07-22)||Bad Racing (2024-01-19)||Ms D A Wyllie (2023-10-04)||M Scott (2023-09-30),False,False,4795997/theirshegoes,66,[],M,13%,7,-2.25,Crossogue Stud & M Scott,8,GB,A M Thomson,100439,-25.38,61,0%,,2017-05-03,B,[],False,1,5,915319,"{'runs': '9', 'wins': '1'}",1,4471,,Midnight Legend
Hexham,15:00,Horslyx-For Horse's Health & Welfare Mares' Handicap Hurdle,,2m,4,4yo+,0-110,"£5,756",8,My My My Delilah,6,mare,6,,Stuart Coltherd,Sean Quinlan,t,False,150,87,112,91,25,6534U9,,,,,100,33%,25,IRE,6555398,,"Selkirk, Roxburghshire",49791,Dilys Thomas,"{'runs': '7', 'wins': '0'}",5,,GB,703532,-76.41,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915319,-0.13,3,Hurdle,False,1128618,Good To Soft,640322,16,True,33,,Blue Bresil,False,2m48y,6555404,3568,Turf,10%,FR,3,"{'runs': '1', 'wins': '0'}",Tor Side Racing (2026-03-02)||A Cartledge (2025-11-09)||Tor Side Racing And A McCormack (2025-11-04),False,False,6555398/my-my-my-delilah,114,[],M,17%,24,+298.00,James And Jean Potter Ltd,43,IRE,S Coltherd,82485,-34.08,247,21%,,2020-02-08,B,[],False,1,11,915319,"{'runs': '4', 'wins': '0'}",1,9181,,Dylan Thomas
Hexham,15:00,Horslyx-For Horse's Health & Welfare Mares' Handicap Hurdle,,2m,4,4yo+,0-110,"£5,756",8,Out On Her Own,6,mare,7,,Dianne Sayer,Peter Kavanagh,,False,142,79,105,68,9,557522,,,,,100,0%,25,GB,7374090,,"Hackthorpe, Cumbria",316944,Presentabeau,"{'runs': '4', 'wins': '0'}",1,,GB,865578,-10.50,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915319,-8.50,1,Hurdle,False,1070474,Good To Soft,96595,16,True,0,,Order Of St George,False,2m48y,7374089,3568,Turf,13%,IRE,1,"{'runs': '0', 'wins': '0'}",,False,False,7374090/out-on-her-own,15,"[{'trainer': 'John Dawson', 'trainer_id': 33273, 'change_date': '2025-06-23'}]",M,8%,13,-1.00,Mrs S Horne,6,GB,G Critchley,79499,+37.00,77,8%,,2020-04-22,B,[],False,0,2,915319,"{'runs': '2', 'wins': '0'}",0,10678,,Presenting
Hexham,15:00,Horslyx-For Horse's Health & Welfare Mares' Handicap Hurdle,,2m,4,4yo+,0-110,"£5,756",8,Snapaudaciaheros,6,mare,8,,Rebecca Menzies,Charlie Maggs,tp,True,142,79,107,83,41,-74585,,,,"Snapaudaciaheros | 58950416 | I quite like her sire and she's been placed in two bumpers, with the form of her Southwell second looking quite good. She's improved for a summer break and will probably run in one more bumper before going hurdling. 16-10-24",42.11,0%,25,GB,58950416,3,"Morden, Durham",285064,Pedisnap,"{'runs': '5', 'wins': '0'}",4,,IRE,737740,-5.14,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915319,+0.50,19,Hurdle,False,1074723,Good To Soft,602494,16,True,5,3,Elusive Pimpernel,False,2m48y,1252518,3568,Turf,9%,USA,11,"{'runs': '1', 'wins': '0'}",Miss R E A Menzies (2024-11-16),False,False,58950416/snapaudaciaheros,146,[],M,14%,22,-11.00,J P Farrell,3,IRE,Weight Howe & Oliver,101500,-79.94,21,18%,,2020-03-16,B,[],False,0,13,915319,"{'runs': '5', 'wins': '0'}",1,28511,,Footstepsinthesand
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,Jamesieconn,7,gelding,1,,Nicky Richards,Danny McMenamin,t,False,168,100,104,89,9,-24111,,,,"Jamesieconn | 5671322 | He's a lowly rated horse - he ran off 89 when second last time out at Sedgefield - and seems to stay forever. He isn't built like a good-ground horse but they tell me that's what he wants.We're just struggling to get a bit of good ground on a staying track. He wants 3m2f-plus really, hurdles or fences, although it might be a hurdle race next. We're waiting for good ground and, when it comes, I'd say you'll probably see the best of him. 31-12-25",88.89,89%,25,GB,5671322,,"Greystoke, Cumbria",215844,Grandy Serenade,"{'runs': '6', 'wins': '2'}",10,,IRE,572780,-5.82,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,-3.65,9,Chase,False,1039242,Good To Soft,533451,24,True,89,,Shirocco,False,3m41y,3820075,5321,Turf,20%,GER,9,"{'runs': '0', 'wins': '0'}",,False,False,5671322/jamesieconn,92,"[{'trainer': 'Sam England', 'trainer_id': 31667, 'change_date': '2025-11-29'}]",G,16%,32,+15.52,George Lane,26,IRE,D&D Armstrong Ltd,97855,-18.63,160,31%,,2019-04-11,B,"[{'date': '2025-01-08', 'type': 'Wind Surgery'}]",False,8,18,915320,"{'runs': '4', 'wins': '2'}",8,13176,,Milan
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,I See The Sea,7,gelding,2,,Christopher Kellett,Ryan Mania,b,False,165,97,109,81,13,172P37,,,"2025-11-21 | I See The Sea | 5048013 | Racing To School Conditional Jockeys' Handicap Chase | 906460 | Catterick | 10 | 25.5 | 5554 | I See The Sea jumped well and travelled well throughout. He probably needed the run round Hexham last time and this track suited him better. - Jack Power, Jockey",I See The Sea | 5048013 | He was a good second in an Irish point but was fifth of only six runners at Chepstow on his first start for us. He probably needs further over hurdles and is one that will improve a fair bit this season. 23-11-23,0,0%,25,IRE,5048013,,"Lathom, Lancs",364706,Joleen,"{'runs': '9', 'wins': '1'}",1,,IRE,826314,+8.38,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,-8.25,3,Chase,False,8945,Good To Soft,72938,24,True,0,,Affinisea,False,3m41y,882819,5321,Turf,0%,IRE,1,"{'runs': '2', 'wins': '0'}",J M Hunt (2025-11-15)||Andy Bell & Fergus Lyons (2025-10-09),False,False,5048013/i-see-the-sea,3,"[{'trainer': 'Philip Hobbs & Johnson White', 'trainer_id': 40315, 'change_date': '2025-10-09'}]",G,11%,12,-1.00,James Robinson,10,IRE,Mph Racing,86359,-3.00,91,8%,,2019-06-11,BR,[],False,0,0,915320,"{'runs': '4', 'wins': '1'}",0,13126,,Bobs Return
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,Streamsforth Lad,8,gelding,3,,Gary Hanmer,Alan Doyle,tp,False,165,97,105,67,13,33UUF2,,,,"Streamsforth Lad | 4952305 | He bumped into a fancied horse at Bangor last week. He's had a few issues with his jumping, with form figures of UUF before that run, and it was nice to have a clear round. The confidence he got from that should be immense. 08-04-26",50,14%,25,IRE,4952305,3,"Tattenhall, Cheshire",128836,Woodview Dawn,"{'runs': '5', 'wins': '0'}",0,,IRE,660597,-34.25,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,-2.00,8,Chase,False,1126160,Good To Soft,83674,24,True,13,3,Mahler,False,3m41y,749267,5321,Turf,19%,GB,7,"{'runs': '0', 'wins': '0'}",,False,False,4952305/streamsforth-lad,16,"[{'trainer': 'Gordon Elliott', 'trainer_id': 18145, 'change_date': '2025-08-14'}, {'trainer': 'Oliver Greenall & Josh Guerriero', 'trainer_id': 39482, 'change_date': '2025-07-17'}, {'trainer': 'Gary Hanmer', 'trainer_id': 6109, 'change_date': '2024-05-03'}]",G,4%,2,-3.75,The Beeches Stud Ltd,2,IRE,Thomas G Kelly,95186,+1.75,46,0%,,2018-06-16,B,"[{'date': '2024-12-30', 'type': 'Wind Surgery'}]",False,1,3,915320,"{'runs': '2', 'wins': '0'}",1,6109,,Turtle Island
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,Redeeming Love,6,mare,4,,Mark Walford,Jamie Hamilton,t,False,164,96,,,20,7-6673,,,,,43.75,11%,25,GB,5826636,,"Sheriff Hutton, N Yorks",355627,Fentara,"{'runs': '1', 'wins': '0'}",3,,IRE,657490,-84.46,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,+293.00,16,Chase,False,1138139,Good To Soft,471066,24,True,6,,Getaway,False,3m41y,751958,5321,Turf,19%,GER,9,"{'runs': '0', 'wins': '0'}",,False,False,5826636/redeeming-love,133,[],M,12%,18,-3.00,T Walford & T C Dawson,20,GB,R & W The 8 Amigos Burns Austerfield,90517,-25.26,172,17%,,2020-02-02,CH,[],False,1,25,915320,"{'runs': '1', 'wins': '0'}",1,28876,,Kayf Tara
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,King Of Cong,8,gelding,5,,Sam England,William Maggs,tb,True,156,88,109,87,19,P2430P,,,"2024-04-11 | King Of Cong | 5490491 | Locke Burger Handicap Hurdle | 865059 | Limerick | 188 | 19 | 4180 | \BKing Of Cong\P did it easy enough and really handled the conditions and the extra three furlongs. Terence's assistant Michael Browne said to jump him out in the first four and, if he was good enough, to take your chance. We didn't go too fast so it paid to be handy - Darragh Allen, rider, speaking to Racing TV.",,36.84,0%,25,GB,5490491,3,"Guiseley, W Yorks",334315,Bawnmore Lass,"{'runs': '4', 'wins': '0'}",1,,IRE,539937,-12.00,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,-9.00,19,Chase,False,1075200,Good To Soft,96595,24,True,0,3,Gamut,False,3m41y,886235,5321,Turf,14%,IRE,12,"{'runs': '5', 'wins': '0'}",Liam Mulryan (2025-06-21),False,False,5490491/king-of-cong,69,"[{'trainer': 'Terence OBrien', 'trainer_id': 5716, 'change_date': '2025-06-21'}]",G,4%,11,-12.00,E Mulryan,1,IRE,Jonathan Poulter,101507,-20.13,25,9%,,2018-05-02,B,[],False,0,10,915320,"{'runs': '3', 'wins': '0'}",0,31667,,Presenting
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,Jet Light,7,gelding,6,,James Moffatt,Charlotte Jones,p,True,155,87,,,355,777P-,,,,,40,0%,25,FR,5633077,,"Cartmel, Cumbria",351752,Or Light,"{'runs': '1', 'wins': '0'}",0,,FR,834284,-8.18,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,-1.00,5,Chase,False,1071112,Good To Soft,64780,24,True,0,,Cokoriko,False,3m41y,806059,5321,Turf,23%,FR,5,"{'runs': '0', 'wins': '0'}",,False,False,5633077/jet-light,43,[],G,23%,1,-5.00,Patrice Vagne & Valerie Vagne,10,FR,Jones/Naylor And Jl Syndicate,95535,-7.18,44,0%,,2019-04-14,BL,[],False,0,10,915320,"{'runs': '1', 'wins': '0'}",0,15603,,Sleeping Car
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,Dr Shirocco,11,gelding,7,,Sandy Forster,Conor OFarrell,,False,150,82,104,71,24,335744,,,,,50,0%,25,IRE,3056480,,"Yetholm, Roxburghshire",296565,Uncommited,"{'runs': '18', 'wins': '2'}",4,,IRE,572780,-85.13,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,+0.78,4,Chase,False,1116165,Good To Soft,110930,24,True,0,,Shirocco,False,3m41y,652082,5321,Turf,11%,GER,4,"{'runs': '14', 'wins': '2'}",Joan Condron (2021-10-18),False,False,3056480/dr-shirocco,63,"[{'trainer': 'Andrew Slattery', 'trainer_id': 10588, 'change_date': '2021-10-18'}]",G,7%,16,-4.00,J P King & P Turley,10,IRE,I I F T F,85846,+22.38,152,25%,,2015-05-29,CH,[],False,0,7,915320,"{'runs': '16', 'wins': '2'}",0,12314,,Dr Massini
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,Gibberwell,10,gelding,8,,Jake Thomas Coulson,Theo Gillard,b,False,148,80,109,75,19,-F5PPP,,,,,0,0%,25,USA,3087218,,"Heaton, Cheshire",298885,Unique Snoopy,"{'runs': '24', 'wins': '2'}",5,,IRE,657490,-23.17,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,+5.73,1,Chase,False,1115956,Good To Soft,56773,24,True,0,,Getaway,False,3m41y,1965293,5321,Turf,13%,GER,1,"{'runs': '11', 'wins': '2'}",William Bates (2020-12-04),False,False,3087218/gibberwell,16,"[{'trainer': 'Brian Jordan', 'trainer_id': 21126, 'change_date': '2020-12-04'}]",G,5%,17,-1.00,Parkville Stud,2,IRE,All Or Nothing Racing Club,93874,+10.00,40,29%,,2016-05-10,B,[],False,0,2,915320,"{'runs': '10', 'wins': '1'}",0,29500,,Witness Box
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,Rightbackatyou,8,gelding,9,,Stuart Coltherd,Derek Fox,,False,147,79,83,63,19,687FP2,,,,,100,33%,25,GB,4247969,,"Selkirk, Roxburghshire",345537,Shandora,"{'runs': '2', 'wins': '0'}",1,,IRE,845318,-27.60,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,-2.60,3,Chase,False,227,Good To Soft,304561,24,True,33,,Kingston Hill,False,3m41y,528039,5321,Turf,10%,GB,3,"{'runs': '3', 'wins': '0'}",S Coltherd (2024-06-03),False,False,4247969/rightbackatyou,114,[],G,15%,5,+298.00,M Ryan,19,IRE,A Miller S Coltherd,88471,-34.08,129,20%,,2018-04-05,B,[],False,1,11,915320,"{'runs': '1', 'wins': '0'}",1,9181,,Supreme Leader
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,Eveque,12,gelding,10,,Jane Walton,Peter Kavanagh,,False,146,78,107,84,30,-15P9P,,,,,100,100%,25,FR,1939910,,"Otterburn, Northumberland",125726,Gloria IV,"{'runs': '16', 'wins': '1'}",1,,FR,586520,-10.50,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,-8.50,1,Chase,False,1110922,Good To Soft,40614,24,True,100,,Kotky Bleu,False,3m41y,474795,5321,Turf,5%,FR,1,"{'runs': '7', 'wins': '1'}",,False,False,1939910/eveque,42,[],G,8%,13,+3.50,Vicomtesse Yves DArmaille,6,FR,Mrs J M Walton,79499,+2.00,77,8%,,2014-06-20,CH,[],False,1,2,915320,"{'runs': '6', 'wins': '1'}",1,18903,,Video Rock
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,Joie More,8,gelding,11,,Jackie Stephen,Sean Quinlan,t,False,146,78,103,95,41,P43P56,,,,,0,0%,25,FR,4737875,,"Lilliesleaf, Roxburghshire",203378,Joie De Cotte,"{'runs': '6', 'wins': '0'}",5,,IRE,657490,-76.41,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,-0.13,2,Chase,False,1026892,Good To Soft,33785,24,True,0,,Getaway,False,3m41y,693062,5321,Turf,7%,GER,2,"{'runs': '0', 'wins': '0'}",,False,True,4737875/joie-more,27,[],G,17%,24,-2.00,Eclipse Bloodstock Ltd,43,FR,Mrs Jackie Stephen,82485,-13.50,247,21%,,2018-04-27,B,"[{'date': '2026-03-16', 'type': 'Wind Surgery'}, {'date': '2025-02-13', 'type': 'Wind Surgery'}]",False,0,2,915320,"{'runs': '7', 'wins': '0'}",0,26482,,Lute Antique
Hexham,15:30,Mick Walsh Open Ditch Handicap Chase,,3m,5,5yo+,0-100,"£5,281",16,Reliance Kid,7,gelding,12,,Andrew Wilson,Charlie Maggs,,False,146,78,,,19,7-990P,,,,,,-,25,IRE,5017643,3,"Orton, Cumbria",297884,Democratie,"{'runs': '1', 'wins': '0'}",4,,FR,748255,-5.14,2026-04-13,https://www.racingpost.com/racecards/25/hexham/2026-04-13/915320,+0.50,0,Chase,False,1136364,Good To Soft,548970,24,True,,3,Reliable Man,False,3m41y,855326,5321,Turf,0%,GB,0,"{'runs': '1', 'wins': '0'}",Little Town Syndicate (2024-09-30)||Gordon Elliott (2023-04-18),True,False,5017643/reliance-kid,2,"[{'trainer': 'Gordon Elliott', 'trainer_id': 18145, 'change_date': '2024-09-30'}]",G,14%,22,0.00,Elevage Des Loges & Didier Delavigne,3,FR,Clouds Of Orton,101500,-2.00,21,18%,,2019-04-17,CH,"[{'date': '2026-01-23', 'type': 'Wind Surgery'}]",False,0,0,915320,"{'runs': '1', 'wins': '0'}",0,14980,,Ballingarry
