course,off_time,race_name,pattern,distance_round,race_class,age_band,rating_band,prize,field_size,name,age,sex,number,draw,trainer,jockey,headgear,headgear_first,lbs,ofr,rpr,ts,last_run,form,comment,spotlight,quotes,stable_tour,trainer_rtf,handicap,stats_jockey_ovr_wins_pct,distance,stats_trainer_last_14_wins,prev_trainers,dob,breeder_id,jockey_id,stats_horse_going,distance_y,trainer_14_days_runs,wind_surgery_first,breeder,damsire_id,stats_trainer_ovr_wins_pct,course_detail,reserve,trainer_14_days_percent,silk_url,race_id,stats_jockey_last_14_wins_pct,stats_trainer_ovr_profit,stats_trainer_last_14_wins_pct,region,stats_trainer_last_14_runs,href,profile,owner_id,trainer_location,stats_jockey_last_14_runs,stats_jockey_ovr_profit,race_type,course_id,damsire,horse_id,medical,sire_region,stats_jockey_ovr_runs,surface,date,sire_id,stats_horse_distance,stats_trainer_ovr_runs,colour,stats_jockey_last_14_profit,distance_f,dam_region,damsire_region,claim,dam_id,prev_owners,wind_surgery_second,sex_code,sire,non_runner,dam,stats_jockey_last_14_wins,trainer_id,stats_trainer_ovr_wins,stats_trainer_last_14_profit,silk_path,jockey_allowance,gelding_first_time,going,trainer_14_days_wins,stats_horse_course,stats_jockey_ovr_wins,owner
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Chavajod,8,gelding,5,23,D P Coakley,Ross Coakley,p,False,136,54,64,64,37,0000-0,Capable in this grade when on song but out of form at Dundalk during the winter campaign,Inconsistent on turf last season; capable in this grade when on song but out of form at Dundalk during the winter campaign.,"2025-04-25 | Chavajod | 3173506 | Munster Suite @ Limerick Handicap (Div II) | 894233 | Limerick | 188 | 8 | 1810 | Chavajod is the only horse we have so we have only one shot at it and I ride him out on his own everyday. Anytime he's run on soft ground before he's been tailed off but he handled it here. We might go back to Killarney with him in the summer - Denis Coakley, trainer, speaking on Racing TV.",,,True,0%,1m,0,"[{'trainer': 'J P Murtagh', 'trainer_id': 28180, 'change_date': '2023-05-15'}, {'trainer': 'M D OCallaghan', 'trainer_id': 26727, 'change_date': '2022-11-14'}]",2018-03-17,12934,89973,"{'runs': '3', 'wins': '0'}",1760,0,False,The National Stud,639504,9%,,False,,,917349,33%,+30.00,-,GB,0,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,3173506/chavajod,331007,"Kildare, Co Kildare",3,-23.00,Flat,187,Aussie Rules,3173506,[],IRE,23,Turf,2026-04-12,800174,"{'runs': '26', 'wins': '4'}",11,GR,+1.50,8,IRE,USA,,759214,Padraic Joyce (2023-05-15),False,G,Toronado,False,Deire Na Sli,1,33570,1,0.00,,,False,Good To Yielding,0,"{'runs': '9', 'wins': '1'}",0,D P Coakley & J F Costello & A Connick & P Coakley
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Searcog,4,filly,6,13,Patrick Magee,J M Sheridan,t,True,136,54,63,59,186,69124-,"Fair hurdles form apart from a poor handicap run last time, probably best over further","Won off lowly mark (42) at Punchestown last September; made the frame on her final two starts before being switched to hurdling; fair form in that sphere, apart from a poor handicap run last time; probably best over further; tongue-tie added now.",,,20,True,6%,1m,0,[],2022-03-23,1033187,99171,"{'runs': '2', 'wins': '1'}",1760,9,False,Joseph G Reid,659998,5%,,False,11,,917349,17%,-8.00,0%,IRE,4,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,5933560/searcog,128965,"Shercock, Co Cavan",30,-48.50,Flat,187,Haatef,5933560,[],IRE,81,Turf,2026-04-12,1214440,"{'runs': '1', 'wins': '0'}",20,B,+32.00,8,IRE,USA,,815201,,False,F,Inns Of Court,False,Good Speech,5,36851,1,-4.00,,,False,Good To Yielding,1,"{'runs': '1', 'wins': '0'}",5,Eleven Apostles Syndicate
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Believeth,4,filly,7,11,J A Stack,Seamie Heffernan,,False,135,53,62,,60,8/05,"Ran once in 2024, two Dundalk runs this year, could be a dark horse on handicap debut",Hinted at ability when midfield in a strong Curragh maiden on debut (6f) in August 2024; well beaten in two Dundalk runs this year; could be a dark horse on handicap debut,,,50,True,8%,1m,1,[],2022-03-01,340,7605,"{'runs': '0', 'wins': '0'}",1760,8,False,Rathbarry Stud,647498,0%,,False,13,,917349,5%,-27.00,13%,IRE,8,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,6238176/believeth,370717,"Golden, Co. Tipperary",22,-68.77,Flat,187,Champs Elysees,6238176,[],GB,207,Turf,2026-04-12,541314,"{'runs': '1', 'wins': '0'}",27,B,-19.38,8,GB,GB,,2707537,Michael Akers (2026-04-08),False,F,Acclamation,False,Treeline,1,33059,0,-5.38,,,False,Good To Yielding,1,"{'runs': '0', 'wins': '0'}",17,Michael Akers & J A Stack
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Heart Of Darkness,5,mare,8,8,Adrian McGuinness,Adam Caffrey,v,False,133,51,64,48,37,9-2005,"Uneven form at Dundalk during the winter, 0-9 turf record is negative",Sole win from 20 starts came in a 6f maiden on AW in 2024; 0-9 turf record is negative.,,,25,True,6%,1m,2,"[{'trainer': 'P Twomey', 'trainer_id': 26547, 'change_date': '2025-01-13'}]",2021-02-15,23869,100877,"{'runs': '0', 'wins': '0'}",1760,23,False,Llety Farms,707662,5%,,False,9,,917349,6%,-49.00,11%,GB,19,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,5092906/heart-of-darkness,355895,"Lusk, Co Dublin",16,-16.50,Flat,187,Sayif,5092906,[],IRE,85,Turf,2026-04-12,1004665,"{'runs': '7', 'wins': '0'}",146,B,-11.50,8,GB,IRE,,2048820,Bart OSullivan & Des Whyte & Diarmuid McHugh (2025-03-11)||Adrian McGuinness (2025-01-15)||Exors of the Late Lady OReilly (2025-01-13)||Lady OReilly (2023-09-15),False,M,Mehmas,False,One Kiss,1,14088,7,-4.50,,,False,Good To Yielding,2,"{'runs': '0', 'wins': '0'}",5,B OSullivan & D Whyte & D McHugh & M OLoghlen
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Launch Time,4,gelding,9,17,Cian Hughes,Robbie Colgan,p,True,131,49,67,58,121,03348-,"Capable of making his presence felt based on late-season 2025 form, cheekpieces may help",Can be rated one of the leading contenders on his autumn turf form; third in two races over 1m2f at Navan; arguably better when fourth of 22 over this trip at the Curragh; cheekpieces may help.,,,100,True,3%,1m,0,[],2022-03-16,1119821,75609,"{'runs': '0', 'wins': '0'}",1760,2,False,Francesca Archibald & Alison Jackson,107700,0%,,False,0,,917349,13%,-4.00,-,GB,0,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,6546351/launch-time,147043,"Newcastle, Co. Dublin",8,-56.00,Flat,187,Pivotal,6546351,[],GB,101,Turf,2026-04-12,851134,"{'runs': '4', 'wins': '0'}",4,B,-3.00,8,GB,GB,,3217851,,False,G,Time Test,False,Blondikova,1,41495,0,0.00,,,False,Good To Yielding,0,"{'runs': '0', 'wins': '0'}",3,Noel Flanagan
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Cleopatras Needle,8,mare,10,1,H Rogers,Chris Hayes,h,True,130,48,65,40,276,66520-,"Flat strike rate of 1-29 is a worry, hurdles form shows that she has plenty of ability","Flat strike rate of 1-29 is a worry; however, her hurdles form shows that she has plenty of ability; won a competitive mares' handicap hurdle at the Galway festival on her final 2025 outing; hooded for the first time.","2025-07-30 | Cleopatras Needle | 3538652 | Tote, #5,000 Guaranteed Jackpot Irish EBF Mares Handicap Hurdle | 900394 | Galway | 183 | 16.5 | 3630 | I had a nice position the whole way. Harry just said get her to relax and creep away. Cleopatra's Needle relaxed and I crept away, she was good at the line. I just thought I'd keep it simple, I got all the gaps and it worked - Patrick M O'Brien, jockey.||2024-10-12 | Cleopatras Needle | 3538652 | Frank Lynch & Co Chartered Certified Accountants Supporting Louth GAA Handicap Hurdle | 878847 | Fairyhouse | 182 | 16 | 3520 | It was Cleopatra's Needle's first run in a handicap and Sean was very good on her. He put her to sleep and was the last one to get into it. She's not a bad filly and she likes jumping. She showed a bit early on on the Flat and she was unlucky not to win three in a row. Then things just went wrong with her, she's a hard mare to keep right - Harry Rogers, trainer.||2024-05-07 | Cleopatras Needle | 3538652 | Book Your Navan Summer BBQ Packages Handicap (Div I) | 867622 | Navan | 193 | 10 | 2200 | Cleopatra's Needle worked very well last week but she always did work well and is a well-bred mare. She loves top of the ground and she's going jumping as she has schooled over hurdles. Robbie Power had her for a while, schooling her, and said she had plenty of scope - Harry Rogers, trainer.",,50,True,11%,1m,0,"[{'trainer': 'W McCreery', 'trainer_id': 20409, 'change_date': '2022-04-14'}]",2018-04-25,24598,83482,"{'runs': '2', 'wins': '0'}",1760,6,False,Godolphin,304746,0%,,False,0,,917349,7%,-20.00,0%,IRE,4,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,3538652/cleopatras-needle,150736,"Ardee, Co. Louth",28,-55.76,Flat,187,Seeking The Gold,3538652,[],AUS,243,Turf,2026-04-12,779353,"{'runs': '2', 'wins': '0'}",20,CH,-14.90,8,USA,USA,,636823,Godolphin (2022-04-14),False,M,Helmet,False,Philae,2,13130,0,-4.00,,,False,Good To Yielding,0,"{'runs': '8', 'wins': '0'}",27,Nap Racing Syndicate
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Gobi Star,8,gelding,11,21,James M Barcoe,Ben Coen,tb,False,129,47,59,,60,/0-070,"Very weak form (turf/AW) since last July, sole turf win was in a 5f maiden in 2022",Very weak form (turf/AW) since last July; sole turf win was in a 5f maiden in 2022; not an obvious contender.,"2023-11-22 | Gobi Star | 4219781 | Dundalk Stadium Gift Vouchers Available Online Handicap (Div II) | 855041 | Dundalk (AW) | 1138 | 7 | 1540 | Gobi Star was very impressive today. He's been a bit frustrating but it worked out lovely today, he quickened up nicely. He likes it at 7f but he can always go back to six, he travels well - Jack Kearney, jockey, talking to Racing TV.",,33.33,True,8%,1m,0,"[{'trainer': 'Sean Davis', 'trainer_id': 40375, 'change_date': '2024-07-16'}, {'trainer': 'Patrick Martin', 'trainer_id': 1080, 'change_date': '2024-02-26'}, {'trainer': 'Edward Lynam', 'trainer_id': 3238, 'change_date': '2022-12-05'}]",2018-03-06,1095043,97031,"{'runs': '1', 'wins': '0'}",1760,4,False,Mr Edward Lynam,527373,0%,,False,0,,917349,6%,-8.00,0%,IRE,2,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,4219781/gobi-star,365713,"Gowran, Co. Kilkenny",35,-93.55,Flat,187,Kyllachy,4219781,[],AUS,228,Turf,2026-04-12,726295,"{'runs': '1', 'wins': '0'}",8,B,-25.00,8,IRE,GB,,737315,Ms Yvonne Hennessy (2025-12-15)||Paul A Davis (2024-07-16)||Michael Cawley & Martin P Lynch (2024-02-26)||N W T Dalzell (2022-12-05),False,G,Starspangledbanner,False,Good To Follow,2,28247,0,-2.00,,,False,Good To Yielding,0,"{'runs': '1', 'wins': '0'}",18,Patrick J Digan & Ms Yvonne Hennessy
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Alto Sax,5,gelding,12,19,Peter Fahey,Nicola Burns,b,False,127,45,63,74,11,07-001,"Out of form at Dundalk until winning there 11 days ago, won two claimers on turf in 2024","Two wins in claimers on turf in 2024; out of form at Dundalk until winning an apprentice handicap there 11 days ago; Nicola Burns was unable to claim on that occasion, and her valuable 5lb allowance is in play this time.",,,40,True,5%,1m,1,"[{'trainer': 'G M Lyons', 'trainer_id': 8567, 'change_date': '2024-07-24'}]",2021-04-12,1123130,103948,"{'runs': '2', 'wins': '0'}",1760,5,False,Mr D Spratt,597314,0%,,False,20,,917349,14%,-15.00,100%,IRE,1,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,5198196/alto-sax,305736,"MonasterevIn, Co. Kildare",7,-14.00,Flat,187,Cacique,5198196,[],JPN,21,Turf,2026-04-12,1588345,"{'runs': '10', 'wins': '1'}",15,B,+6.00,8,GB,IRE,5,4047394,David Spratt & Kevin McMunigal (2024-07-24),False,G,Saxon Warrior,False,Full Credit,1,22959,0,+12.00,,5,False,Good To Yielding,1,"{'runs': '1', 'wins': '0'}",1,Normal People Partnership
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Moonlight Molly,3,filly,13,3,J G Coogan,Reese Holohan,,False,127,60,55,45,246,009-,"Out of her depth in maidens last year, no apparent chance but good 7lb claimer booked",Out of her depth in maidens last year; no apparent chance but good 7lb claimer booked.,,,0,True,-,1m,0,[],2023-04-23,1138952,104676,"{'runs': '0', 'wins': '0'}",1760,2,False,Mr Conor OMeara,826250,0%,,False,0,,917349,14%,-7.00,0%,IRE,1,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,7583036/moonlight-molly,358553,"Friarstown, Co Kildare",7,0.00,Flat,187,Free Eagle,7583036,[],GB,0,Turf,2026-04-12,861262,"{'runs': '0', 'wins': '0'}",7,CH,0.00,8,GB,IRE,7,7583035,,False,F,Cotai Glory,False,Gallygaskins,1,4078,0,-1.00,,7,False,Good To Yielding,0,"{'runs': '1', 'wins': '0'}",0,Redzone Diamond Syndicate
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Bel Espoir,4,filly,14,16,James M Barcoe,Luke McAteer,,False,126,44,52,19,267,7/90-,"Finished in front of only a few rivals in maidens, impossible to make a solid case for her","Finished in front of only a few rivals in maidens,; impossible to make a solid case for her.",,,33.33,True,10%,1m,0,[],2022-03-01,1127423,96569,"{'runs': '0', 'wins': '0'}",1760,4,False,Irish Emerald Stud,602045,0%,,False,0,,917349,11%,-8.00,0%,IRE,2,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,6640601/bel-espoir,342126,"Gowran, Co. Kilkenny",27,-38.22,Flat,187,Shamardal,6640601,[],GB,97,Turf,2026-04-12,582877,"{'runs': '0', 'wins': '0'}",8,B,+2.50,8,IRE,USA,,1542171,,False,F,Kodiac,False,Hope Lake,3,28247,0,-2.00,,,False,Good To Yielding,0,"{'runs': '0', 'wins': '0'}",10,Ms Yvonne Hennessy & Ms S ONeill
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Hale Bopp,8,gelding,15,10,R Donohoe,Jack Cleary,,False,125,43,62,39,51,24-540,"Well below best on most recent Dundalk run, better judged on the balance of winter AW form",Well below best on most recent Dundalk run; some sort of chance on the balance of winter AW form,"2022-05-15 | Hale Bopp | 3102127 | Tote Always SP Or Better Handicap | 812290 | Naas | 192 | 8 | 1760 | Hale Bopp, like Bucky Larson is a nice horse to have around the place. Colin said there's a big one in him and he could hit it or miss it depending on the luck of the day - he's that type of horse. I think he's rock solid and could get a mile and two furlongs. He's learning after being immature - Ger Lyons, trainer.",,,True,12%,1m,0,"[{'trainer': 'G M Lyons', 'trainer_id': 8567, 'change_date': '2022-12-12'}]",2018-03-06,1075680,100369,"{'runs': '3', 'wins': '0'}",1760,0,False,Ringfort Stud,657462,6%,,False,,,917349,0%,-11.00,-,IRE,0,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,3102127/hale-bopp,205986,"Gowran, Co Kilkenny",7,-20.46,Flat,187,Holy Roman Emperor,3102127,[],IRE,58,Turf,2026-04-12,859649,"{'runs': '29', 'wins': '3'}",16,B,-7.00,8,IRE,IRE,5,786578,Mrs Lynne Lyons & Sean Jones & David Spratt (2022-12-12),False,G,Belardo,False,Emperors Pearl,0,12052,1,0.00,,5,False,Good To Yielding,0,"{'runs': '6', 'wins': '0'}",7,P Sweeney
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Clifftop,10,gelding,16,20,H Rogers,Siobhan Rutledge,,False,123,41,62,,13,0/49/8,"Out of the handicap at Naas on seasonal debut, this is a more realistic task","Three-time Flat winner; had a run in a novice chase before competing from out of the handicap at Naas on return to the Flat; this is a more realistic task, but trainer may have a better chance with Cleopatra's Needle.","2021-07-08 | Clifftop | 2089902 | Foxrock Handicap | 788695 | Leopardstown | 187 | 9 | 1980 | Clifftop got a good ride from Chris who knows him well. He might go to Navan on Saturday and go back over hurdles after that. He jumps well - Harry Rogers, trainer.||2019-08-28 | Clifftop | 2089902 | P&M Green Energy Cottages Handicap (Div I) | 738506 | Bellewstown | 176 | 8 | 1708 | Clifftop got a lovely ride from Charlie and he might win another one somewhere. He could go to Listowel - Harry Rogers, trainer.",,50,True,3%,1m,0,[],2016-04-22,1035774,98517,"{'runs': '2', 'wins': '1'}",1760,6,False,J M Beever,682732,0%,,False,0,,917349,10%,-20.00,0%,GB,4,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,2089902/clifftop,264805,"Ardee, Co. Louth",10,-40.50,Flat,187,Ravens Pass,2089902,[],IRE,58,Turf,2026-04-12,732354,"{'runs': '0', 'wins': '0'}",20,B,-2.50,8,IRE,USA,3,826896,,False,G,Canford Cliffs,False,Scallywag,1,13130,0,-4.00,,3,False,Good To Yielding,0,"{'runs': '1', 'wins': '0'}",2,O B P Carroll & Ralph Kelly & Thomas Cox
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Miss Americana,4,filly,17,18,Charles OBrien,Declan McDonogh,,False,123,41,62,50,3,2446-2,Major chance if no ill-effects after a much-improved display at Gowran on Thursday,Showed some ability at a modest level last season; major chance if no ill-effects after a much-improved display at Gowran on Thursday; beaten only a short head and in line for a rise in the ratings.,,,100,True,10%,1m,0,[],2022-02-24,8090,13203,"{'runs': '1', 'wins': '0'}",1760,2,False,Fittocks Stud,589690,0%,,False,50,,917349,4%,-7.00,0%,GB,1,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,6671048/miss-americana,99534,"Straffan, Co Kildare",27,-41.33,Flat,187,Dubawi,6671048,[],GER,174,Turf,2026-04-12,846783,"{'runs': '2', 'wins': '0'}",7,B,-22.50,8,GB,IRE,,2245146,,False,F,Sea The Moon,False,Swansdown,1,7660,0,-1.00,,,False,Good To Yielding,1,"{'runs': '1', 'wins': '0'}",17,Painestown Syndicate
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,My Girl Robyn,4,filly,18,9,Andrew Slattery,Andrew Slattery,,False,123,41,61,48,198,0000-,"Big price when in rear at Dundalk on handicap debut, stable's good form offers some hope",Big price when in rear at Dundalk on handicap debut; stable's strong current form offers some hope; perhaps worth a look in the market.,,,56.52,True,7%,1m,3,[],2022-04-30,1059376,97030,"{'runs': '1', 'wins': '0'}",1760,23,False,Messrs W Neville & J Carroll,582877,9%,,False,17,,917349,6%,-32.67,15%,IRE,20,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,7926347/my-girl-robyn,90414,"Thurles, Co Tipperary",17,-40.17,Flat,187,Kodiac,7926347,[],FR,69,Turf,2026-04-12,861213,"{'runs': '2', 'wins': '0'}",79,B,-12.50,8,IRE,GB,,1112038,,False,F,Vadamos,False,Kissing Bubbles,1,10588,7,+0.25,,,False,Good To Yielding,4,"{'runs': '0', 'wins': '0'}",5,J F Carroll
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Darwins Angel,3,filly,19,6,S M Duffy,Jimmy Dalton,p,False,122,55,63,44,15,4470-0,"Twice finished fourth at a modest level last year, out of her depth in a maiden on return",Twice finished fourth at a modest level last year; out of her depth in a maiden on return; this is more realistic but hard to fancy all the same.,,,,True,0%,1m,0,"[{'trainer': 'Stephen Thorne', 'trainer_id': 41787, 'change_date': '2025-11-27'}]",2023-02-19,1126354,103884,"{'runs': '1', 'wins': '0'}",1760,1,False,Paul & Jim McCartan,589184,0%,,False,0,,917349,40%,-12.00,-,IRE,0,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,7722822/darwins-angel,257406,"Errill, Co. Laois",5,-7.00,Flat,187,Sleeping Indian,7722822,[],IRE,7,Turf,2026-04-12,1022474,"{'runs': '2', 'wins': '0'}",12,B,+79.75,8,GB,GB,7,4251653,John M Keogh (2026-03-26)||Shamrock Thoroughbreds (2025-11-27),False,F,Ardad,False,Lydia Becker,2,20679,0,0.00,,7,False,Good To Yielding,0,"{'runs': '0', 'wins': '0'}",0,David Duffy Partnership
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Swift Charm,3,filly,20,12,W R Crawford,Wayne Lordan,t,True,121,54,62,,72,007-0,"Weak AW form including in a handicap, tongue-tie on, jockey booking is the  only positive","Weak AW form, including in a handicap in January; tongue-tie on; jockey booking is the only positive.",,,50,True,16%,1m,0,"[{'trainer': 'S R B Crawford', 'trainer_id': 16596, 'change_date': '2025-12-01'}]",2023-01-16,1104215,76602,"{'runs': '0', 'wins': '0'}",1760,2,False,Stonepark Farms Ltd,649434,-,,False,0,,917349,13%,0.00,-,IRE,0,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,8236313/swift-charm,191060,"Craigavon, Co Armagh",15,-40.49,Flat,187,Teofilo,8236313,[],IRE,146,Turf,2026-04-12,637069,"{'runs': '1', 'wins': '0'}",0,CH,-10.09,8,IRE,IRE,,895466,Gary Devlin (2025-10-16),False,F,Dandy Man,False,Imasumaq,2,38228,0,0.00,,,False,Good To Yielding,0,"{'runs': '0', 'wins': '0'}",23,W R Crawford
Leopardstown,14:45,Sunday 10th May Leopardstown Family Day Handicap,,1m,,3yo+,0-60,"€7,068",20,Bang Po,6,gelding,21,7,Liam McAteer,,b,False,122,40,60,36,65,008-00,"First reserve, only win was in 2023, has struggled in two Dundalk runs in recent months",Heavy-ground winner in September 2023 but no joy since; has struggled in two Dundalk runs in recent months; first reserve.,,,,True,,1m,0,"[{'trainer': 'Ross OSullivan', 'trainer_id': 25225, 'change_date': '2024-07-01'}]",2020-04-12,19775,,"{'runs': '1', 'wins': '0'}",1760,0,False,John Kavanagh,697233,0%,,True,,,917349,,-3.00,-,IRE,0,https://www.racingpost.com/racecards/187/leopardstown/2026-04-12/917349,4578072/bang-po,315417,"Navan, Co Meath",,,Flat,187,Bushranger,4578072,[],GB,,Turf,2026-04-12,861262,"{'runs': '9', 'wins': '1'}",3,B,,8,IRE,IRE,,4578071,Realtogue Racing Syndicate (2025-09-16)||Mark Gittins & Conor Brett (2024-07-01),False,G,Cotai Glory,False,Bushieb,,5298,0,0.00,,,False,Good To Yielding,0,"{'runs': '0', 'wins': '0'}",,Daltt Syndicate
